Member Pending Events Report
Member                Club Number           Event Type Name       Employee Name         Start Date Time       Status Name           
Andy McNeely          3002                  Personal Training     Opie Griffith         07/09/2014 04:41 PM   Pending               
Andy McNeely          3002                  Personal Training     Venus Flytrap         07/09/2014 04:41 PM   Complete              
Andy McNeely          3002                  Pilates               Leon Theprofessional  07/09/2014 04:41 PM   Pending               
Andy McNeely          3002                  Personal Training     Marty McFly           07/09/2014 04:41 PM   Cancelled             
Andy McNeely          3002                  Personal Training     Leon Theprofessional  07/09/2014 04:41 PM   Complete              
Andy McNeely          3002                  Pilates               Nathan Lockwood       07/09/2014 04:41 PM   Pending               
Andy McNeely          3002                  Pilates               Marty McFly           07/09/2014 04:41 PM   Complete              
Andy McNeely          3002                  Kick Boxing           Leon Theprofessional  07/09/2014 04:41 PM   Cancelled             
Andy McNeely          3002                  Kick Boxing           Nathan Lockwood       07/09/2014 04:41 PM   Pending               
Andy McNeely          3002                  Zumba                 Leon Theprofessional  07/09/2014 04:41 PM   Pending               
Billy Madison         3000                  Kick Boxing           Leon Theprofessional  07/09/2014 02:29 PM   Pending               
Billy Madison         3000                  Kick Boxing           Opie Griffith         07/09/2014 02:29 PM   Pending               
Billy Madison         3000                  Personal Training     Samuel L. Jackson     07/09/2014 02:29 PM   Complete              
Billy Madison         3000                  Personal Training     Opie Griffith         07/09/2014 02:29 PM   Pending               
Billy Madison         3000                  Kick Boxing           Todd Jones            07/09/2014 02:29 PM   Complete              
Billy Madison         3000                  Zumba                 Kenneth Maynard       07/09/2014 02:29 PM   Pending               
Billy Madison         3000                  Zumba                 Opie Griffith         07/09/2014 02:29 PM   Pending               
Billy Madison         3000                  Kick Boxing           Samuel L. Jackson     07/09/2014 02:29 PM   Pending               
Billy Madison         3000                  Kick Boxing           Leon Theprofessional  07/09/2014 02:29 PM   Cancelled             
Billy Madison         3000                  Kick Boxing           Nathan Lockwood       07/09/2014 02:29 PM   Complete              
Billy Madison         3000                  Personal Training     Kenneth Maynard       07/09/2014 02:29 PM   Cancelled             
Billy Madison         3000                  Personal Training     Leon Theprofessional  07/09/2014 04:06 PM   Pending               
Billy Madison         3000                  Zumba                 Leon Theprofessional  07/09/2014 04:06 PM   Complete              
Billy Madison         3000                  Zumba                 Venus Flytrap         07/09/2014 04:06 PM   Pending               
Billy Madison         3000                  Personal Training     Pam Beasley           07/09/2014 04:06 PM   Cancelled             
Billy Madison         3000                  Kick Boxing           Opie Griffith         07/09/2014 04:06 PM   Cancelled             
Billy Madison         3000                  Kick Boxing           Samuel L. Jackson     07/09/2014 04:06 PM   Complete              
Billy Madison         3000                  Kick Boxing           Opie Griffith         07/09/2014 04:06 PM   Complete              
Billy Madison         3000                  Zumba                 Ray Orbison           07/09/2014 04:06 PM   Cancelled             
Billy Madison         3000                  Kick Boxing           Leon Theprofessional  07/09/2014 04:06 PM   Complete              
Billy Madison         3000                  Personal Training     Pam Beasley           07/09/2014 04:06 PM   Pending               
Billy Madison         3000                  Kick Boxing           Pam Beasley           07/09/2014 04:06 PM   Cancelled             
Billy Madison         3000                  Personal Training     Samuel L. Jackson     07/09/2014 04:06 PM   Pending               
Billy Madison         3000                  Kick Boxing           Marty McFly           07/09/2014 04:06 PM   Cancelled             
Billy Madison         3000                  Zumba                 Pam Beasley           07/09/2014 04:06 PM   Complete              
Billy Madison         3000                  Personal Training     Kenneth Maynard       07/09/2014 04:07 PM   Cancelled             
Billy Madison         3000                  Zumba                 Nathan Lockwood       07/09/2014 04:07 PM   Cancelled             
Billy Madison         3000                  Zumba                 Opie Griffith         07/09/2014 04:07 PM   Pending               
Billy Madison         3000                  Zumba                 Venus Flytrap         07/09/2014 04:07 PM   Cancelled             
Billy Madison         3000                  Kick Boxing           Marty McFly           07/09/2014 04:07 PM   Pending               
Billy Madison         3000                  Kick Boxing           Samuel L. Jackson     07/09/2014 04:07 PM   Cancelled             
Billy Madison         3000                  Zumba                 Opie Griffith         07/09/2014 04:07 PM   Cancelled             
